QUEST_LV_0300_20151001_000441	The integrator has been destroyed. Return to Svitrigaila.	영혼 집약기가 파괴되었습니다. 이제 쉬트리가일라에게 돌아가 보세요.	QUEST_LV_0300_20150717_000117	The Soul Compactor has been destroyed. Now return to Svitrigaila.	영혼 집약 장치가 파괴되었습니다. 이제 쉬트리가일라에게 돌아가 보세요.	
QUEST_LV_0300_20151001_000442	Listen to the last words of demon Svitrigaila	마족 쉬트리가일라 마지막 말 들어 주기	QUEST_LV_0300_20150717_000118	Say your final farewell to Svitrigaila	쉬트리가일라와 마지막 인사 하기	
QUEST_LV_0300_20151001_000443	Now is the time to listen to the wishes of demon Svitrigaila. Listen to his words.	마족 쉬트리가일라의 소원을 들어 줄 시간인 것 같습니다. 그의 말을 들어 주세요.	QUEST_LV_0300_20150717_000119	It looks like it's time to grant Svitrigaila's wish.	쉬트리가일라의 소원을 들어 줄  시간인 것 같습니다.	
QUEST_LV_0300_20151001_000444	You've pulled out the poisonous plant!	독초를 채취했습니다!	QUEST_LV_0300_20150908_000204	You've extracted the poisonous flowers!	독초를 채취 했습니다!	
QUEST_LV_0300_20151001_000445	Collect the last breathes	마지막 숨결 수집 중	QUEST_LV_0300_20150908_000209	Extracting the core of the monster	몬스터 코어 빼내는 중	
QUEST_LV_0300_20151001_000446	You've obtained the last breath!	마지막 숨결을 획득했습니다!				
QUEST_LV_0300_20151016_000447	That ring was given to me by my mom. {nl}She told me to help Ruklys and win.{nl}	그 반지는 어머니께서 내게 주신 반지다.{nl}루클리스님을 도와 꼭 승리해서 돌아오라고 하셨지.{nl}	QUEST_LV_0300_20151001_000294	That ring was given to me by my mother.{nl}I want to go back home with it, back to where my mother is...	그 반지는 어머니가 내게 주신 반지야.{nl}난 이 반지와 함께 어머니가 계신 집으로 돌아가고 싶어..	원한 서린 영혼
QUEST_LV_0300_20151016_000448	Although Ruklys has passed away, this long lasting war doesn't look like it's going to end.{nl}He... Where is Eminent?{nl}	하지만 루클리스님이 돌아가셨어도 이 긴 전쟁은 끝날 기미가 보이질 않는군.{nl}그는.. 에미넌트는 어디에 있는 거지?{nl}				원한 서린 영혼
QUEST_LV_0300_20151016_000449	I don't care what happens now.{n}I want to return to the house where my mom is with this ring.	뭐가 어떻게 되든 이젠 상관 없어.{nl}난 이 반지와 함께 어머니가 계신 집으로 돌아가고 싶어..				원한 서린 영혼
QUEST_LV_0300_20151016_000450	Examining the Soldier's Grave	병사의 무덤 확인 중	QUEST_LV_0100_20150803_007858	Check the keepsakes of the soldier	병사의 유물 확인하기	
QUEST_LV_0300_20151016_000451	Let's help	도와주자	QUEST_LV_0300_20151001_000373	Help	도와준다.	
QUEST_LV_0300_20151016_000452	Putting down the ring	반지 놓는 중	QUEST_LV_0100_20150803_007822	Put down the ring	반지 놓기	
QUEST_LV_0300_20151016_000453	Examine the Soldier's Grave	병사의 무덤 확인	QUEST_LV_0100_20150803_007858	Check the keepsakes of the soldier	병사의 유물 확인하기	
QUEST_LV_0300_20151016_000454	There is a grave of a soldier that looks very old. Take a look at it.	아주 오래되어 보이는 병사의 무덤이 있습니다. 한 번 살펴 보세요.	QUEST_LV_0100_20150803_007859	Check the keepsakes of the soldier	병사의 유물을 확인하세요	
QUEST_LV_0300_20151016_000455	Defeat the resentment that rushed in	급습한 원한 처치	QUEST_LV_0100_20150803_007860	Defeat the resentment that suddenly rushed in	급습한 원한 처치하기	
QUEST_LV_0300_20151016_000456	Suddenly the spirit is attacking after becoming a monster. You better destroy it.	갑자기 병사 영혼이 몬스터가 되어 공격해 옵니다. 일단 처치하는 것이 좋겠습니다.	QUEST_LV_0100_20150803_007861	Defeat the resentment that suddenly rushed in	급습한 원한을 처치하세요	
QUEST_LV_0300_20151016_000457	It seems that the spirit of the Resentful Soldier's Spirit is being relaxed. Talk with the Resentful Soldier's Spirit.	원한 서린 병사 영혼이 어느 정도 진정되는 것 같습니다. 원한 서린 병사 영혼과 대화하세요	QUEST_LV_0100_20150803_007863	Talk to the spirit of the soldier with resentment	원한 서린 병사 영혼과 대화하세요	
QUEST_LV_0300_20151016_000458	The spirit seems to have some story. Talk with the Resentful Soldier's Spirit.	뭔가 사연이 있어 보이는 영혼입니다. 원한 서린 병사 영혼과 대화하세요.	QUEST_LV_0100_20150803_007863	Talk to the spirit of the soldier with resentment	원한 서린 병사 영혼과 대화하세요	
QUEST_LV_0300_20151016_000459	The Resentful Soldier's Spirit wants to go back to the house where his mother is with the ring. Go to the soldier's house which is located inside the castle walls with the ring.	원한 서린 병사 영혼은 반지와 함께 어머니가 계신 집으로 가고싶어 합니다. 반지를 들고 내성곽지구에 있는 병사의 집을 찾아가세요.				
QUEST_LV_0300_20151022_000460	This city... is very sad.{nl}I am guiding the spirits that were attacked by the Petrifying Frost with the wishes of the goddesses.	이 도시는 참.. 안타깝죠.{nl}전 여신의 뜻을 받들어 석화서리에 당한 영혼들을 인도하고 있어요.	QUEST_LV_0300_20150730_000158	I guide petrified souls in accordance with the will of the goddess.	여신의 뜻을 받들어 석화된 영혼들을 인도하고 있어요.	큐폴 메일레
QUEST_LV_0300_20151022_000461	The sound of sighs from the spirits that weren't able to go near the goddesses is aching my heart.	여신의 품으로 가지 못한 영혼들의 한숨소리가 제 가슴을 너무 아프게 해요.	QUEST_LV_0300_20150730_000159	The Petrifying Frost will blow here soon. But we don't know when...{nl}I wonder if the Petrification Detector is working properly at Supply Route.{nl}Could you please check it?	석화서리가 불어올 거예요. 하지만 알 수가 없으니..{nl}보급로의 석화탐지기는 제대로 작동을 하고 있는 걸까요?{nl}한 번 봐 주셔야 될 거 같은데..	큐폴 메일레
QUEST_LV_0300_20151022_000462	(It seems that something is written on it.)	(어떤 글귀가 적혀 있는 것 같다.)	QUEST_LV_0300_20151001_000288	(It seems like something is written on the pillar.)	어떤 글귀가 적혀 있는 것 같습니다.	기둥
QUEST_LV_0300_20151022_000463	(It seems that something is written on it, but you can't see it clearly due to a shadow.){nl}	(뭔가 새겨져 있는 것 같은데, 이상한 그림자 때문에 어두워서 잘 보이지 않는다.){nl}	QUEST_LV_0300_20151001_000289	(It seems that some letters are visible, but I can't clearly see them.)	뭔가 적혀 있는 것 같은데, 잘 보이지 않는다.	기둥에 적힌 글귀
QUEST_LV_0300_20151022_000464	(If I can get something that shines brightly, will I be able to read what's written on it?)	(이 주변에서 밝은 빛을 낼 만한 걸 구하면 알아 볼 수 있지 않을까?)				기둥에 적힌 글귀
QUEST_LV_0300_20151022_000465	(You can see a hole which you can insert something into.){nl}	(뭔가 끼워넣을 수 있는 홈이 보인다.){nl}	QUEST_LV_0300_20151001_000290	To be able to read the letters, you must have a piece of the symbol.	글귀를 읽을 수 있으려면 문양 조각이 있어야 합니다.	기둥에 새겨진 글귀
QUEST_LV_0300_20151022_000466	(Are we going to look for it somewhere around here?)	(이 주변 어딘가에서 구할 수 있지 않을까?)	QUEST_LV_0300_20151001_000291	{nl}You can obtain the piece of the symbol somewhere in Galeed Plateau.	{nl}문양 조각은 갈르엣 평야의 어딘가에서 얻을 수 있습니다.	기둥에 새겨진 글귀
QUEST_LV_0300_20151022_000467	(Something is written on it, but it is too vague.)	(무언가 새겨져 있긴 하지만 너무 희미하다.)	QUEST_LV_0300_20151001_000292	(Something is written, but is not legible.)	뭔가 씌여 있긴 하지만 읽을 수 없다.	기둥에 새겨진 글귀
QUEST_LV_0300_20151022_000468	(Something is written on it, but you can't see it clearly.)	(무언가 새겨져 있지만, 잘 보이지 않는다.)	QUEST_LV_0300_20151001_000293	(It seems that something is written on it, but it can't be read in this condition.)	무언가 적혀 있는 것 같지만 이 상태로는 읽을 수 없다.	기둥
QUEST_LV_0300_20151022_000469	If you meet someone who is related to the kingdom, please tell him this.{nl}We are still diligently working on our duties.{nl}	나중에라도여정 도중 왕국 관계자를 만날 수 있다면 부디 전해주시오.{nl}여기 우리가 아직도 성실히 임무를 수행 중이라고.{nl}				메사파슬라 부대장 고먼
QUEST_LV_0300_20151022_000470	May the goddesses protect you.	그럼 여신의 가호를 빌겠소.				메사파슬라 부대장 고먼
QUEST_LV_0300_20151022_000471	You are a rude, arrogant man.{nl}I suffered a loss, come you don't understand this?	이 당돌하고 버릇없는 것 같으니.{nl}내가 손해본 거나 다름 없는데, 왜 주제 파악을 못하는 거지?				파드너 에리카스
QUEST_LV_0300_20151022_000472	You are a shameless swindler.{nl}I don't know why Justina's father has a friend like him.	사기꾼 주제에 뻔뻔스럽기까지 하다니.{nl}유스티나 아버님은 왜 대체 저런 사람을 친구로 뒀담.				스콰이어 윌리야
QUEST_LV_0300_20151022_000473	It is so fortunate that we found the family treasures of Justina.{nl}But, I should say more to that Pardoner!	유스티나의 가보를 되찾아서 정말 다행이에요.{nl}하지만 전 저 파드너에게 몇 마디 더 해야겠어요!				스콰이어 윌리야
QUEST_LV_0300_20151022_000474	Who was that girl anyways.	정말 그 소녀는 누구였을까요.{nl}유스티나에겐.. 사실대로 말해줘야 할까요?				스콰이어 윌리야
QUEST_LV_0300_20151022_000475	Be careful. Soon, the Petrifying Frost will blow. {nl}But, we don't know when...{nl}	조심하세요. 곧 석화서리가 불어올 거예요. {nl}하지만 알 수가 없으니..{nl}				큐폴 메일레
QUEST_LV_0300_20151022_000476	Is the detector at the supply route working alright?	보급로의 석화탐지기는 제대로 작동을 하고 있는 걸까요?{nl}				큐폴 메일레
QUEST_LV_0300_20151022_000477	We may receive some help from Retia at Verkti Square.{nl}It's hard for us, Kupoles, to be related in human matters so I am counting on you.	베르크티 광장에 있는 레티아라는 장교에게 도움을 받을 수 있을지도 몰라요.{nl}인간의 일은 큐폴이 나서기 어려우니 잘 부탁드리겠습니다.				큐폴 메일레
QUEST_LV_0300_20151022_000478	We've already given up one salvation, and we couldn't do anything on Medzio Diena.{nl}We can't give up anymore.	이미 한 번 구원을 포기했고, 신수의 날엔 아무것도 할 수 없었지요.{nl}이제 더 이상 포기할 순 없어요.				큐폴 메일레
QUEST_LV_0300_20151022_000479	Are you the Revelator?{nl}	네가 그 계시자인가.{nl}				마족 쉬트리가일라
QUEST_LV_0300_20151022_000480	That's sad. So sad.{nl}You are like me. They can't get out of it even if they are tied up.	참으로 애처롭군. 애처로와.{nl}너도 나와 같다. 묶여있다 한들 절대로 헤어나올 수 없지.				마족 쉬트리가일라
QUEST_LV_0300_20151022_000481	Don't be afraid.{nl}I can't hurt you and you can't hurt me.	겁내지 말거라.{nl}이 몸은 달리 널 해할 수도, 네가 날 해할 수도 없으니.				마족 쉬트리가일라
QUEST_LV_0300_20151022_000482	Your friend, Bokor would be able to identify the true nature of that divine object.{nl}Let me find out what that is.	아마 네 친구 보코르라면 그 성물이라는 것의 정체를 알아볼 수 있을 거야.{nl}나도 그게 도대체 뭔지 알아나 보자.				묘지기 시기스
QUEST_LV_0300_20151022_000483	The Tree of Truth sect went into Carlyle's Mausoleum.{nl}Let me find out what that is.	진리의 나무 교단은 칼라일의 영묘로 들어갔어.{nl}조심해. 아무리 생각해도 그들은 제정신이 아니야.				묘지기 시기스
QUEST_LV_0300_20151022_000484	They are making fun of it by using the name of the goddesses. They shouldn't insult the dead like this.{nl}	여신의 이름을 팔아서 이런 장난을 치다니, 고인을 모욕하는 것도 정도가 있지.{nl}				묘지기 시기스
QUEST_LV_0300_20151022_000485	We want to find that regious body and punish them.. {nl}The eternal rest of the deads is the first thing that we should do.	그 진리의 나무 교단인지 뭔지 찾아가서 혼쭐을 내주고 싶지만.. {nl}망자들의 안식이 먼저야.				묘지기 시기스
QUEST_LV_0300_20151022_000486	Margiris is on the way to the graves of Carlyle.{nl}If you take the proof of the truth which I gave to you to Margiris, he would acknowledge your achievements.	마르기리스님은 칼라일의 묘소로 가는 길에 계십니다.{nl}제가 드린 진리의 증표를 마르기리스님께 가지고 가면 당신의 공을 인정해주실 겁니다.				신도 긴타스
QUEST_LV_0300_20151022_000487	Margiris is one of the greatest leaders in our sect.{nl}He is the one who raised me up.	마르기리스님은 저희 교단의 훌륭한 지도자 중 한 분이십니다.{nl}부족한 절 일깨워 주셨지요.				신도 긴타스
QUEST_LV_0300_20151022_000488	The Tree of Truth sect save the spirits that don't have the body and the soul.{nl}Relieve the sins of Carlyle. {nl}	우리 진리의 나무 교단은 이미 육신이 썩어 없어진 영혼까지도 구제하지.{nl}어서 칼라일의 죄를 구제하게. {nl}				마르기리스
QUEST_LV_0300_20151022_000489	The documents with his sins written on it would lead his spirit to the divine water.	그의 죄가 적힌 문서만이 그의 영혼을 신수께 인도할 걸세.				마르기리스
QUEST_LV_0300_20151022_000490	Carlyle also is the spirit with many sins.{nl}The spirits without the sins will be the one with the divine water.	칼라일 또한 죄 많은 영혼일 뿐일세.{nl}죄를 사한 영혼은 곧 신수와 하나가 될 게야.				마르기리스
QUEST_LV_0300_20151022_000491	Damn, what was that explosion?	젠장, 아까 그 폭발음은 도대체 뭐지?				왕국군 경비병
QUEST_LV_0300_20151022_000492	Suddenly, the sound of explosion was heard from somewhere and the monsters started to go crazy.{nl}Those things were not caused by you right?	갑자기 웬 폭발음이 들리더니 그때부터 몬스터들이 날뛰더군요.{nl}설마 당신들이 저지른 짓은 아니겠지요?				왕국군 경비병
QUEST_LV_0300_20151022_000493	Thank you so much for helping me at then.{nl}But, an outsider should not enter this place.	아깐 도와주셔서 정말 감사했습니다.{nl}하지만 여긴 외부인은 절대 들어와선 안되는 곳입니다.				왕국군 경비병
QUEST_LV_0300_20151022_000494	We have to drive out an outsider at once..{nl}Since Delus needs your help, we can't do anything.	원래대로라면 외부인은 당장 내쫓아야 합니다만..{nl}델루스님께서 당신들의 도움이 필요하다 하시니 어쩔 수 없군요.				왕국군 경비병
QUEST_LV_0300_20151022_000495	The monsters suddenly rushed out so we lost the post and many of our colleagues were hurt.{nl}It never occured to me..	몬스터가 한꺼번에 몰려 나오면서 주둔지도 잃고 동료들도 많이 다쳤습니다.{nl}여태껏 한 번도 이런 일은 없었는데..				왕국군 경비병
QUEST_LV_0300_20151022_000496	While I was protecting the Fortress of the Land, this thing never occured to me.{nl}I was scouted as an elite, but my pride was hurt.	대지의 요새를 지키면서 여태껏 이런 일은 한 번도 없었습니다.{nl}나름 왕국군 중에서도 정예병으로 뽑힌 건데 자존심에 금이 가는군요.				왕국군 경비병
QUEST_LV_0300_20151022_000497	This is the first time that I receive help from outsiders.{nl}We have to drive them out, but I don't know how I can accept this..	외부인의 도움을 받아보긴 처음입니다.{nl}원래대로라면 당장 내쫓아야되지만, 이를 어떻게 받아들여야 할지..				왕국군 경비병
QUEST_LV_0300_20151022_000498	Delus must have some ideas.{nl}Thanks for saving me, but I don't know what I should do in this kind of situations.	델루스님께서 분명 무슨 생각이 있으시겠지요.{nl}구해주신 건 감사하지만, 이럴 땐 어떻게 해야 하는지 저도 잘 모르겠습니다.				왕국군 경비병
QUEST_LV_0300_20151022_000499	If I take little more rest, I can move fast.{nl}I can fight little more even if I don't receive help from you.	조금만 쉬면 금방 움직일 수 있습니다.{nl}당신들 도움 따윈 받지 않아도 아직 더 싸울 수 있단 말입니다.				왕국군 경비병
QUEST_LV_0300_20151022_000500	Are the guys at the outpost really patrolling?{nl}Letting in an outsider.. I don't need your help.	도대체 전초구역에 있는 녀석들은 제대로 순찰중인건가?{nl}외부인이나 들이고.. 당신들 도움 따윈 필요 없었단 말입니다.				왕국군 경비병
QUEST_LV_0300_20151022_000501	I know that you've saved me. However, an outsider is an outsider.{nl}I don't know what Delus is thinking, but please move out.	아무리 구해주셨다 한들 외부인은 외부인입니다.{nl}델루스님이 무슨 생각인진 모르겠지만, 빨리 나가주십시오.				왕국군 경비병
QUEST_LV_0300_20151022_000502	If I take ittle more rest, this wound will be fine.{nl}I don't need your help so please go out after finishing the task which Delus has requested to you.	조금만 쉬면 이딴 상처쯤은 문제 없습니다.{nl}도움은 필요 없으니 델루스님이 요청하신 일만 마치고 빨리 나가주십시오.				왕국군 경비병
QUEST_LV_0300_20151022_000503	We are ready to charge into the enemy's position.{nl}If you are scared, you better back out.	돌격할 준비는 다 됐습니다.{nl}겁이 난다면 뒤에 물러서 계셔도 좋습니다.				왕국군 경비병
QUEST_LV_0300_20151022_000504	Now is the time to get a revenge on those guys.{nl}We will charge in as soon as we receive the order!	녀석들에게 복수할 시간입니다.{nl}명령만 내려지면 바로 돌격할 겁니다!				왕국군 경비병
QUEST_LV_0300_20151022_000505	I was careless due to the sudden attack.{nl}I am not scared of those kind of monsters!	아깐 기습때문에 방심했을 뿐.{nl}저런 몬스터 따위 하나도 겁나지 않습니다!				왕국군 경비병
QUEST_LV_0300_20151022_000506	I don't have any problems since I took enough rest.{nl}I want to retrieve the hideout fast!	다친 것 쯤이야 조금 쉬었으니 문제 없습니다.{nl}빨리 주둔지를 되찾고 싶을 뿐입니다!				왕국군 경비병
QUEST_LV_0300_20151022_000507	Even without your help, we can retrieve the hideout ourselves.{nl}I don't know what Delus is worried about.	당신의 도움 없이도 우리끼리 주둔지를 되찾을 수 있습니다.{nl}델루스님은 대체 뭐가 걱정이신지.				왕국군 경비병
QUEST_LV_0300_20151022_000508	If we begin to think about losing, then we will lose.{nl}We are going to retrieve the hideout!	진다는 생각을 하면 벌써 지는 겁니다.{nl}저흰 꼭 주둔지를 되찾을 겁니다!				왕국군 경비병
QUEST_LV_0300_20151022_000509	I am waiting for the orders of Delus.{nl}Now is the time to get a revenge!	델루스님의 명령만 기다리고 있습니다.{nl}이제 복수할 시간입니다!				왕국군 경비병
QUEST_LV_0300_20151022_000510	I am not going to lose the hideout again.{nl}In the name of the kingdom soldiers!	다신 주둔지를 빼앗기지 않을 겁니다.{nl}왕국군의 명예를 걸고!				왕국군 경비병
QUEST_LV_0300_20151022_000511	You fight better than I expected.{nl}I was surprised a bit.	생각보다 꽤 잘 싸우시더군요.{nl}솔직히 좀 놀랐습니다.				왕국군 경비병
QUEST_LV_0300_20151022_000512	I feel good, but I also feel uncomfortable since we've received help from an outsider.{nl}Please leave now.	속은 시원합니다만, 외부인의 도움을 빌리다니 찜찜한 건 마찬가지입니다.{nl}이제 어서 나가주십시오.				왕국군 경비병
QUEST_LV_0300_20151022_000513	Delus said he will not ask why you came here so we are not going to say anything.{nl}But, since we've retrieved the hideout, please leave now.	델루스님이 여기에 들어온 이유는 묻지 않겠다고 하시니 저희도 아무 말 않겠습니다.{nl}하지만 주둔지를 되찾았으니 이제 그만 나가십시오.				왕국군 경비병
QUEST_LV_0300_20151022_000514	Now is the start.{nl}We can't be relaxed since we don't know when they will come again.	이제부터가 시작입니다.{nl}언제 또 다시 쳐들어올지 모르니 방심할 수 없습니다.				왕국군 경비병
QUEST_LV_0300_20151022_000515	Outsiders are forbidden to enter this place due to king's command.{nl}We really appreciate for your help, but we can't do anything.{nl}	원래 여긴 왕명으로 외부인의 출입이 금지된 곳입니다.{nl}감사한 건 감사한 것이지만, 저희도 이젠 어쩔 수가 없습니다.{nl}				왕국군 경비병
QUEST_LV_0300_20151022_000516	Now, you better go to the outpost area.{nl}Or how long are you planning to stay at the Fortress of the Land?	이제 전초구역으로 나가시면 됩니다.{nl}아니면 언제까지 대지의 요새에 계실 셈입니까?				왕국군 경비병
QUEST_LV_0300_20151022_000517	That hideout was to be recovered without your help.{nl}But, you fought well.	당신 도움 없이도 되찾을 주둔지였습니다.{nl}하지만, 잘 싸우시더군요.				왕국군 경비병
QUEST_LV_0300_20151022_000518	We are not going to lose the hideout anymore.{nl}And there won't be any instances that we would receive help from an outsider like you.	두 번 다신 주둔지를 빼앗기지 않을 겁니다.{nl}당신 같은 외부인에게 도움 받을 일도 두 번 다신 없겠죠.				왕국군 경비병
QUEST_LV_0300_20151022_000519	To enhance the defense of the hideout, I am going to make a recommendation to Delus.{nl}I don't want to experience such shames anymore.	주둔지 방어를 더 강화하도록 델루스님께 건의할 생각입니다.{nl}다시는 이런 치욕스러운 일은 겪고 싶지 않습니다.				왕국군 경비병
QUEST_LV_0300_20151022_000520	I can't take rest anymore.{nl}We don't know when the monsters would attack again and we also have to block outsiders like you.	언제까지고 쉬고 있을 순 없지요.{nl}몬스터가 다시 공격해 올 지도 모르고 당신같은 외부인들도 막아야 하니까요.				왕국군 경비병
QUEST_LV_0300_20151022_000521	Damn. There's nothing we can't do.{nl}We better just follow their instructions.	칫, 어쩔 수 없지.{nl}일단 저들이 하라는 대로 따르는 게 좋을 것 같아.				도굴꾼 아만다
QUEST_LV_0300_20151022_000522	That thing is giving me a headache.{nl}But, I don't want to just look at someone who is in danger.	골치 아프게 됐어.{nl}하지만 나도 위험에 처한 사람을 그냥 두고 보는 건 원하지 않는다고.				도굴꾼 아만다
QUEST_LV_0300_20151022_000523	Those soldiers just don't listen to us.{nl}Are they going to let us out?	병사들이랑은 말도 안 통해.{nl}이렇게까지 도와줬는데 설마 내쫓겠어?				도굴꾼 아만다
QUEST_LV_0300_20151022_000524	I've listened to him as much as I can.. What should we do now?	일단 하라는 대로 다 들어주긴 했는데.. 이젠 어떡하지?				도굴꾼 아만다
QUEST_LV_0300_20151022_000525	Damn.. How could this occur..{nl}	세상에.. 어떻게 이럴수가..{nl}				도굴꾼 아만다
QUEST_LV_0300_20151022_000526	No. We should get a grasp. {nl}We never entered here if we are going to lose our energy like this.{nl}Let's go into a portal.	아냐. 정신 차려야지. {nl}이 정도로 넋빠질 거라면 애초에 여길 들어오지도 않았어.{nl}일단 포탈로 들어가 보자.				도굴꾼 아만다
QUEST_LV_0300_20151022_000527	What is the horrible curse?{nl}And what was that demon.. What's happening here?{nl}	끔찍한 저주란게 대체 뭐지?{nl}그리고 아까 그 마족은.. 도대체 여긴 뭐가 어떻게 된 거지?{nl}				도굴꾼 아만다
QUEST_LV_0300_20151022_000528	I've seen many Petrifying Frost, but this was the thing that we saw it for the first time so I was really surprised.	석화 서리는 많이 봐 왔지만, 이런 건 처음이라 너무 놀랐어.{nl}일단 포탈로 들어가 보자. 이런 걸로 멈출 순 없어.				도굴꾼 아만다
QUEST_LV_0300_20151022_000529	It was something big and huge.{nl}It will be sure this time.	뭔가 말도 안되게 엄청나고 거대한 힘이었어.{nl}이번엔 확실하다고.				도굴꾼 아만다
QUEST_LV_0300_20151022_000530	That power was so huge and it frightens me.{nl}What is this monocle seeing..	그 힘은 너무 거대해서 두렵기까지 할 정도였어.{nl}도대체 이 모노클은 무엇을 보는 걸까..				도굴꾼 아만다
QUEST_LV_0300_20151022_000531	Don't forget to leave the memo for the method to create the verification ticket.{nl}If we don't have that, then I should wait endlessly until you come.	꼭 인증표 만드는 방법 쪽지로 남기는 것 잊지 마.{nl}그게 없으면 난 네가 올 때까지 하염없이 기다려야 한 단 말야.				도굴꾼 아만다
QUEST_LV_0300_20151022_000532	Please get the attention of that old man.{nl}I have something I should find out. {nl}	네가 그 노인의 시선 좀 끌어 줘.{nl}나는 따로 좀 알아볼 게 있어. {nl}				도굴꾼 아만다
QUEST_LV_0300_20151022_000533	Let's move seperately while we contact each other from time to time. Okay?	중간중간 서로 연락하면서 당분간 따로 움직이자. 알았지?				도굴꾼 아만다
QUEST_LV_0300_20151022_000534	You told me that you will meet someone called Eminent at the battle field right?{nl}Let's go together. It will be more apparent when we see it with Monocle.	에미넌트라는 사람과 결전지에서 다시 만나기로 했댔지?{nl}같이 가 보자. 모노클로 직접 보면 확실해 질 거야.				도굴꾼 아만다
QUEST_LV_0300_20151022_000535	The person who used to live 600 years ago may be alive? and He has allied with demons?{nl}Those are the facts that I can hardly believe so it gives me headache.	600년 전의 사람이 아직도 살아있는 것도 모자라 마족과 한패일지도 모른다니.{nl}너무 엄청난 사실들이 쏟아지니까 머리가 다 아파와.				도굴꾼 아만다
QUEST_LV_0300_20151022_000536	First, you should listen to the requests of Eminent.{nl}Then let's meet at the Paramiso Battle Field. Okay?	일단 넌 에미넌트의 요구를 대충 들어주는 게 좋겠어.{nl}그러다가 몰래 파라미조 격전지에서 만나는 거야. 알겠지?				도굴꾼 아만다
QUEST_LV_0300_20151022_000537	It is so fortunate that Eminent doesn't know my identity.{nl}I will prepare it so please don't forget to come to Paramiso Battle Field.	에미넌트가 내 존재를 모르고 있다는 게 정말 다행이야.{nl}준비는 내가 해 놓을테니 잊지 말고 파라미조 격전지로 와.				도굴꾼 아만다
QUEST_LV_0300_20151022_000538	Me? I will start my task from now on.{nl}We've found some clues as a result so we would be able to look for it fast.{nl}	나? 난 이제 본격적으로 내 일을 시작해야지.{nl}덕분에 실마리도 좀 얻었으니까 금방 찾을 수 있을 거야.{nl}				도굴꾼 아만다
QUEST_LV_0300_20151022_000539	Due to Eminent, we found lots of things that Knights of Kaliss may like.{nl}But, I haven't got my share yet so I will stay here little longer.	에미넌트 덕분에 칼리스 기사단이 좋아할 만한 걸 잔뜩 알아냈어.{nl}하지만 아직 내 몫은 챙기지 못했으니까, 난 조금 더 남아 있으려고.				도굴꾼 아만다
QUEST_LV_0300_20151022_000540	We should retreat...{nl}Or else we will all get wiped...	퇴각해야 한다..{nl}그렇지 않으면 전멸이야..				루클리스 부대원의 영혼
QUEST_LV_0300_20151022_000541	We need to blow the horn to retreat...	어서 퇴각 나팔을 불어야..				루클리스 부대원의 영혼
QUEST_LV_0300_20151022_000542	We need to destroy all these tombstones.{nl}Now, we should stop looking for the goddesses and look at the reality.	이런 하등 도움도 안 되는 비석들은 다 파괴해 버려야 해요.{nl}이젠 여신은 그만 찾고 현실을 봐야죠.				알비나스
QUEST_LV_0300_20151022_000543	That's disgusting. There must be more people who've been deceived by those mischief makers.{nl}They are trying to put them down with their force and also slowly falling them apart from inside.	괘씸하군. 분명 우리 말고도 이런 이간질에 넘어간 사람들이 있을 게요.{nl}힘으로 눌러찍는 것 뿐만 아니라 속에서부터 점점 무너뜨리려는 게지..				다미요나스
QUEST_LV_0300_20151022_000544	The tricks of those demons are getting more severe.{nl}I can smell something dangerous.	마족의 농간이 점점 고약해지고 있소.{nl}아니, 고약한 수준이 아니라 아주 위험한 냄새가 나오.				다미요나스
QUEST_LV_0300_20151022_000545	You must heard something from Damiyonas so I am quitting now.{nl}Do not ever break the tombstones anymore.	다미요나스에게 이미 한 소리 들었을 테니 여기까지만 해 두는 거예요.{nl}다신 절대로 비석은 부수지 마세요.				에뒤나스
QUEST_LV_0300_20151022_000546	When there's a space in one's mind, it would become easier for the bad mind to be penetrated into.{nl}Your mind have to be strong in situations like this.	사람의 마음에 빈 틈이 생기면 나쁜 마음이 비집고 들어가기 쉬워지지요.{nl}이런 때일수록 더 굳건한 믿음을 가져야 해요.				에뒤나스
QUEST_LV_0300_20151022_000547	It gives me a chill.{nl}Now those demons are acting as mischief makers.	정말, 소름돋아요.{nl}이젠 하다하다 마족이 사람 틈에 섞여서 이간질까지 하다니..				에뒤나스
QUEST_LV_0300_20151022_000548	From next time, please don't destroy the tombstones. {nl}We spent our valuable time on making those..	다음부턴 절대로. 비석을 부수는 일 따윈 하지 마세요.{nl}어떻게 만든 비석인데..				에뒤나스
QUEST_LV_0300_20151022_000549	While waiting for Fabijus, we should look for another way.{nl}Can you ask Barte for me?	파비유스를 기다리면서 우리도 따로 알아보는 게 좋겠어요.{nl}당신은 바르테에게 물어 봐 주시겠어요?				게다스
QUEST_LV_0300_20151022_000550	I've heard the name of Albinas before.{nl}And us, Nestoses and Anstoses respect each other.	확실히 알비나스라는 이름은 저도 들은 적이 없어요.{nl}게다가 우리 네스토스파와 아나스토스파는 서로를 존중한다고요.				게다스
QUEST_LV_0300_20151022_000551	Fabijus..{nl}I hoped nothing has occured..	파비유스..{nl}제발 무슨 일이 생기지 않았으면 좋겠는데..				게다스
QUEST_LV_0300_20151022_000552	Nestoses know the way to face against the demons.{nl}When you tell them your circumstances, they will help you for sure!	네스토스파 사람들이 마족을 상대하는 방법을 확실히 알아요.{nl}사정을 설명하면 분명 도와줄 거예요!				게다스
